Unnamed: 0,lon,lat,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,main_type,capacity,price,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
2836,-122.3339515,47.59200456,6037,356040,0,350,Observ Inc.  @ Safeco/ Qwest Field   M154Lem,Observ; Inc. @ T-Mobile Park,1250 1ST AVE S,98134,Seattle,,Limited Food Services,,quick service,15.611973826245231,20.0, , , , ," 
"
1568,-122.3920165,47.66845396,3362,353364,0,350,Freya Cafe,Freya,2655 NW MARKET ST,98107,Seattle,(206) 789-5707,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2057,-122.2952277,47.71975004,4446,354448,0,350,Kaffeeklatsch,Kaffeeklatsch,12513 LAKE CITY WAY NE,98125,Seattle,(206) 290-9229,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3419,-122.3406616,47.60857125,7278,357282,0,350,Rotary Grocery,Rotary Grocery; Inc .,1503 PIKE PL,98101,Seattle,(206) 622-5829,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3912,-122.3672607,47.51670154,8326,358330,0,350,Starbucks @ Safeway #1923,Safeway Store  #1923,9620 28TH AVE SW,98126,Seattle,,Seating 0-12,II,restaurant,6.0,34.25,PR0075391,SAFEWAY STORE  #1923,STARBUCKS,Y,"9620 28TH AV SW
"
2822,-122.326473,47.67855,6018,356021,0,350,O Ginger,O Ginger Thai Restaurant,6900 E GREEN LAKE WAY N,98115,Seattle,(206) 383-9013,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
2453,-122.3261402,47.59974654,5203,355205,0,350,Maneki Restaurant,Maneki Restaurant,304 6TH AVE S,98104,Seattle,(206) 622-2631,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1777,-122.3237358,47.60617223,3772,353774,0,350,Hawk'S Nest Bistro @ Seattle U- 3Rd Floor,Student Center @ Seattle U,1000 E JAMES WAY,98122,Seattle,,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
3752,-122.3335335,47.661187,8002,358006,0,350,Silver Tray,Silver Tray,2101 N 45TH ST,98103,Seattle,(206) 632-2300,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
4229,-122.3467259,47.61444472,9006,359010,0,350,Tavolata,Tavolata,2323 2ND AVE,98121,Seattle,(206) 443-1791,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
316,-122.3387362,47.56221028,615,350617,0,350,Arena Sports Seattle Llc,Arena Sports Seattle Llc,4636 E MARGINAL WAY S,98134,Seattle,(206) 762-8606,Seating 51-150,I,restaurant,101.0,34.25, , , , ," 
"
2417,-122.3148796,47.61336678,5139,355141,0,350,Madison Pub,Madison Pub; Ltd,1315 E MADISON ST,98122,Seattle,(206) 325-6537,Seating 51-150,I,restaurant,101.0,34.25, , , , ," 
"
4199,-122.3544321,47.51600029,8934,358938,0,350,Taqueria La Quebrada @ Route 206-250-0973,Taqueria La Quebrada,9641 15TH AVE SW,98106,Seattle,(206) 850-6040,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
1305,-122.3134723,47.66081327,2734,352736,0,350,Earl'S On The Ave,Earl'S On The Ave,4333 UNIVERSITY WAY NE,98105,Seattle,(206) 355-3755,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
4218,-122.3176189,47.66887565,8985,358989,0,350,Taste Of India Lounge,Taste Of India Lounge,5507 ROOSEVELT WAY NE,98105,Seattle,(206) 696-0550,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
464,-122.3165764,47.61345356,896,350898,0,350,Barrio,Barrio,1420 12TH AVE,98122,Seattle,(206) 838-3852,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3068,-122.3408508,47.60909369,6509,356512,0,350,Pike Place Market Creamery,Pike Place Market Creamery,1514 PIKE PL,98101,Seattle,,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
2395,-122.3335775,47.59217444,5111,355113,0,350,M152 Paseos,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
728,-122.2952108,47.62396831,1483,351485,0,350,Cafe Flora,Cafe Flora,2901 E MADISON ST,98112,Seattle,(206) 325-9100,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1741,-122.38055,47.65559,3702,353704,0,350,Halmia @ Fisherman'S Terminal,Halmia @ Fisherman'S Terminal,3918 18TH AVE W,98119,Seattle,,Mobile Food Unit,I,quick service,15.611973826245231,20.0, , , , ," 
"
4292,-122.3128643,47.65877691,9122,359126,0,350,The Block,The Block,4214 UNIVERSITY WAY NE,98105,Seattle,(425) 879-6628,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
4527,-122.3105129,47.66282734,9573,359577,0,350,Univ. Christ. Union Women,Univ. Christ. Union Women,4554 16TH AVE NE,98105,Seattle,(206) 295-8599,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
491,-122.3447635,47.61315073,952,350954,0,350,Bathtub Gin & Co.,Bathtub Gin & Co.,2205 2ND AVE 603,98121,Seattle,(206) 728-6069,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
2319,-122.3443143,47.61476359,4989,354991,0,350,Local Pho,Local Pho,2230 3RD AVE,98121,Seattle,(206) 218-3506,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3667,-122.3361988,47.62061312,7828,357832,0,350,Seeking Kombucha,Seeking Kombucha,1091 THOMAS ST STE A,98109,Seattle,(949) 449-4957,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
3869,-122.34327,47.72339,8225,358229,0,350,Sprouts Farmers Market - Bakery Deli,Sprouts Farmers Market,13010 AURORA AVE,98133,Seattle,(480) 814-8016,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3046,-122.3091826,47.6622225,6478,356481,0,350,Pi Kappa Phi Fraternity,Pi Kappa Phi Fraternity,4530 17TH AVE NE,98105,Seattle,(206) 526-2688,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
4399,-122.3302662,47.6057142,9307,359311,0,350,Tj'S Deli And Fresh,Tj'S Deli And Fresh,800 5TH AVE #140,98104,Seattle,(425) 273-4222,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1026,-122.3315931,47.59543814,2153,352155,0,350,Commissary Kitchen 1B50 (Kt. 1),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1585,-122.3239485,47.51821033,3387,353389,0,350,Full Tilt Ice Cream (Kc297),Full Tilt Ice Cream (Kc297),9411 8TH AVE S #3A,98108,Seattle,(206) 963-5038,Mobile Food Unit,II,quick service,15.611973826245231,20.0, , , , ," 
"
3491,-122.3857677,47.57984506,7444,357448,0,350,Safeway #2932 - Deli,Safeway  #2932,2622 CALIFORNIA AVE SW,98116,Seattle,(425) 201-6418,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1675,-122.33915,47.60411,3570,353572,0,350,Great State Pier 54 Llc,Great State Pier 54 Llc,1001 ALASKAN WAY STE 104,98104,Seattle,(206) 401-5057,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3201,-122.2974596,47.66355701,6765,356769,0,350,Qfc #807 - Kosher Meat,Qfc #807-University Village,2746 NE 45TH ST,98105,Seattle,,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
302,-122.3545801,47.62250374,599,350601,0,350,Arena At Seattle Center - Main Concourse Market Place 5,Arena At Seattle Center,334 1ST AVE N,98109,Seattle,(206) 437-1240,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
2211,-122.2617721,47.51981105,4791,354794,0,350,Lake Route,Lake Route,9261 57TH AVE S,98118,Seattle,(206) 491-2111,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
4764,-122.33809,47.61797767,10004,360008,0,350,Whole Foods Market  Deli/Kitchen,Whole Foods Market,2200 WESTLAKE AVE,98121,Seattle,(425) 467-1001,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
