,lon,lat,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,main_type,capacity,price,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
3639,-122.2791086,47.5506603,7794,357798,0,350,Seattle Nativity School,Seattle Nativity School,4200 S MEAD ST,98118,Seattle,(206) 494-4708,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
3640,-122.3178883,47.59774137,7795,357799,0,350,Seattle Nichiren Buddhist Church,Seattle Nichiren Buddhist Church,1042 S WELLER ST,98104,Seattle,(206) 323-2252,Non-Profit Institution,I,grocery,38.68339436083043,18.75, , , , ," 
"
3641,-122.3403392,47.66116317,7796,357800,0,350,Seattle Pops Llc,Seattle Pops Llc,1401 N 45TH ST,98103,Seattle,(206) 714-1354,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
3642,-122.3164369,47.6413216,7797,357801,0,350,Seattle Preparatory School,Seattle Preparatory School,2400 11TH AVE E,98102,Seattle,(206) 552-1007,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
3643,-122.3537144,47.62388127,7798,357802,0,350,Seattle Repertory Theatre-Snack Bar,Seattle Repertory Theatre,155 MERCER ST,98109,Seattle,(206) 443-2210,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3644,-122.3296845,47.59255908,7800,357804,0,350,Seattle Sausage/Urban Grill/Day/Cart #2 Route 206-856-1906,Seattle Sausage/ Urban Grill/Cart 2,1021 OCCIDENTAL AVE S,98104,Seattle,(206) 496-6014,Mobile Food Unit,I,quick service,15.611973826245231,20.0, , , , ," 
"
3646,-122.3308466,47.58192268,7802,357806,0,350,Seattle Schools- Employee Deli - Jscee Deli,Seattle School Support Center,2445 3RD AVE S,98134,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3647,-122.3315931,47.59543814,7804,357808,0,350,Seattle Sportservice-Dnc Main Concourse (Beer Hall),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3648,-122.3296571,47.61784032,7805,357809,0,350,Springhill Suites By Marriot - Downtown/South Lake Union,Seattle Springhill Suites By Marriott,1800 YALE AVE,98101,Seattle,(206) 254-0500,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3649,-122.2898564,47.66886978,7806,357810,0,350,Seattle Sunshine Coffee,Seattle Sunshine Coffee,5508 35TH AVE NE,98105,Seattle,(206) 498-6210,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
3650,-122.3049067,47.55945746,7807,357811,0,350,Seattle Super Market -  Meat,Seattle Super Market,4801 BEACON AVE S,98108,Seattle,(206) 767-3344,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
3651,-122.3049067,47.55945746,7808,357812,0,350,Seattle Super Market - Grocery,Seattle Super Market,4801 BEACON AVE S,98108,Seattle,(206) 767-3344,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3652,-122.3049067,47.55945746,7809,357813,0,350,Seattle Super Market - Seafood,Seattle Super Market,4801 BEACON AVE S,98108,Seattle,(206) 767-3344,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
3653,-122.3344581,47.58740169,7810,357814,0,350,Seattle Super Slices,Seattle Super Slices,1727 1ST AVE S,98134,Seattle,(206) 381-3333,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3654,-122.3183951,47.5504711,7811,357815,0,350,Seattle Tavern & Pool Room,Seattle Tavern & Pool Room,5811 AIRPORT WAY S,98108,Seattle,(206) 763-0770,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
3655,-122.2812871,47.62695797,7812,357816,0,350,Seattle Tennis Club,Seattle Tennis Club,922 MCGILVRA BL E,98112,Seattle,(206) 324-3200,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3656,-122.2812871,47.62695797,7813,357817,0,350,Seattle Tennis Club -  Snack Bar,Seattle Tennis Club,922 MCGILVRA BL E,98112,Seattle,(206) 324-3200,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3657,-122.2812871,47.62695797,7814,357818,0,350,Seattle Tennis Club; Main / Patio Bar,Seattle Tennis Club,922 MCGILVRA BL E,98112,Seattle,(206) 324-3200,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
3658,-122.3172131,47.60991653,7815,357819,0,350,Seattle University Campus Store #1463,Seattle University Campus Store #1463,823 12TH AVE,98122,Seattle,(708) 884-3015,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3660,-122.3085901,47.6453093,7817,357821,0,350,Seattle Yacht Club,Seattle Yacht Club,1807 E HAMLIN ST,98112,Seattle,(206) 325-1000,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
3661,-122.2778498,47.55050982,7819,357823,0,350,Sebhat Bakery,Sebhat Bakery,4270 S MEAD ST,98118,Seattle,(206) 939-7217,Bakery-no seating,II,quick service,15.611973826245231,20.0, , , , ," 
"
3662,-122.3211782,47.65118755,7820,357824,0,350,Sebi'S,Sebi'S,3242 EASTLAKE AVE E,98102,Seattle,(425) 772-7342,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3663,-122.2356353,47.48534122,7822,357826,0,350,Secondary Learning Center/ Student Cafe,Secondary Learning Center/ Student Cafe,7800 S 132ND ST,98178,Seattle,(425) 204-4415,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3664,-122.3357349,47.60378989,7823,357827,0,350,Secret Sausage @ 808 Postave,Secret Sausage (Kc227),97 MARION ST,98101,Seattle,(206) 861-6134,Mobile Food Unit,I,quick service,15.611973826245231,20.0, , , , ," 
"
3665,-122.3854044,47.66850597,7824,357828,0,350,Secret Savory,Secret Savory,2213 NW MARKET ST #100,98107,Seattle,(206) 307-4138,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3666,-122.2613592,47.45014608,7825,357829,0,350,See'S Candies Shop,See'S Candies Shop,17100 SOUTHCENTER PKWY 108,98188,Seattle,(650) 583-7301,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3667,-122.3361988,47.62061312,7828,357832,0,350,Seeking Kombucha,Seeking Kombucha,1091 THOMAS ST STE A,98109,Seattle,(949) 449-4957,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
3668,-122.3415908,47.61074576,7830,357834,0,350,Seleuss,Seleuss,1910 1ST AVE,98101,Seattle,(206) 374-8123,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
3669,-122.2882935,47.56559154,7831,357835,0,350,Selva Central Goods,Selva Central Goods,4116 RAINIER AVE S,98118,Seattle,(951) 537-7984,Bakery-no seating,II,quick service,15.611973826245231,20.0, , , , ," 
"
3670,-122.2987426,47.60150997,7833,357837,0,350,Semira'S Grocery,Semira'S Grocery,2601 E YESLER WAY,98122,Seattle,(206) 324-4733,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3671,-122.386498,47.66850183,7834,357838,0,350,Sen Noodle Bar,Sen Noodle Bar,2307 NW MARKET ST,98107,Seattle,(206) 735-7668,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3672,-122.2942847,47.71945411,7835,357839,0,350,Senait Store Market,Senait Store Market,3116 NE 125TH ST,98125,Seattle,,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
3673,-122.3864168,47.5627381,7836,357840,0,350,Senior Center Of West Seattle,Senior Center Of West Seattle,4217 SW OREGON ST,98116,Seattle,(206) 932-4044,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
3674,-122.3344096,47.60244311,7837,357841,0,350,Senor Carbon Peruvian Cuisine,Senor Carbon Peruvian Cuisine,625 1ST AVE,98104,Seattle,(425) 749-0962,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3675,-122.3812184,47.66616341,7838,357842,0,350,Senor Moose Cafe,Senor Moose Cafe,5242 LEARY WAY NW,98107,Seattle,(206) 683-3555,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3676,-122.3165131,47.60872818,7841,357845,0,350,Seoul Bowl & Bar,Seoul Bowl & Bar,722 12TH AVE,98122,Seattle,(253) 298-2301,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3677,-122.31233,47.59941,7842,357846,0,350,Seoul Bowl@253-298-2301,Seoul Bowl Co. (Kc730),10008 AURORA AVE N,98133,Seattle,(253) 298-2301,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
3678,-122.3452452,47.61344682,7846,357850,0,350,Seoul Zip,Seoul Zip,2219 2ND AVE STE B,98121,Seattle,(425) 589-8115,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3679,-122.3261116,47.63808765,7849,357853,0,350,Serafina Inc,Serafina Inc,2043 EASTLAKE AVE E,98102,Seattle,(206) 323-0807,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3680,-122.3986491,47.63972178,7850,357854,0,350,Serendipity Cafe,Serendipity Cafe,3222 MCGRAW ST W A,98199,Seattle,(206) 930-1676,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3681,-122.340468,47.61295825,7852,357856,0,350,Serious Pie,Serious Pie,316 VIRGINIA ST,98121,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3682,-122.3447163,47.62414447,7855,357859,0,350,Servery/Espresso Bar Bon Appetit @ Gates Foundation,Main Kitchen Bon Appetit Mgt Company,500 5TH AVE N,98109,Seattle,,Seating > 250,III,restaurant,250.0,34.25, , , , ," 
"
3683,-122.3060754,47.66908946,7856,357860,0,350,Seven Coffee Roasters Market & Cafe,Seven Coffee Roasters Market & Cafe,2007 NE RAVENNA BL,98105,Seattle,(206) 517-5572,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
3684,-122.3067235,47.59896333,7858,357862,0,350,Seven Star Mini Mart,Seven Star Mini Mart,1917 S JACKSON ST,98144,Seattle,(206) 579-3944,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3685,-122.3443841,47.61483852,7859,357863,0,350,Seven Star Peppers Dba Spiceup Szechuan Restaurant,Spiceup Szechuan Restaurant,305 BELL ST,98121,Seattle,(206) 954-0965,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3686,-122.3164425,47.59882228,7860,357864,0,350,Seven Stars Pepper Restaurant,Seven Stars Pepper Restaurant,1207 S JACKSON ST 211,98144,Seattle,(206) 568-6446,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3687,-122.2634288,47.5202731,7862,357866,0,350,Seward Park Market,Seward Park Market,9436 RAINIER AVE S,98118,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3688,-122.3756965,47.56444635,7863,357867,0,350,Shaan & Sharun Inc,Shaan & Sharun Inc,3280 SW AVALON WAY,98126,Seattle,(253) 796-7155,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3689,-122.3865494,47.56298139,7868,357872,0,350,Shadowland,Shadowland,4458 CALIFORNIA AVE SW,98116,Seattle,(206) 354-5106,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3690,-122.3149251,47.62706415,7870,357874,0,350,Shafer Baillie Mansion,Shafer Baillie Mansion,907 14TH AVE E,98112,Seattle,(206) 322-4654,Bed and Breakfast,I,others,10.781842783248672,15.0, , , , ," 
"
3691,-122.3384558,47.61706717,7873,357877,0,350,Shake Shack,Shake Shack,2115 WESTLAKE AVE,98121,Seattle,(646) 747-0038,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3692,-122.29978,47.66355,7874,357878,0,350,Shake Shack #1264,Shake Shack #1264,2580 NE UNIVERSITY VILLAGE ST,98105,Seattle,(347) 573-1940,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3693,-122.3424913,47.70270037,7878,357882,0,350,Shandong Bao House,Shandong Bao House,10008 AURORA AVE N,98133,Seattle,(206) 321-3539,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3694,-122.3336815,47.59713805,7879,357883,0,350,Shane & Shelly'S Sluggers,Shane & Shelly'S Sluggers,538 1ST AVE S,98104,Seattle,(206) 654-8070,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3695,-122.3262059,47.59766398,7881,357885,0,350,Shanghai Garden,Shanghai Garden,524 6TH AVE S,98104,Seattle,(206) 625-1689,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3696,-122.2937012,47.5720766,7882,357886,0,350,Shanghai House,Shanghai House,3427 RAINIER AVE S,98144,Seattle,(206) 880-9517,Caterer,III,others,10.781842783248672,15.0, , , , ," 
"
3697,-122.3050548,47.69406138,7884,357888,0,350,Shanty Tavern,Shanty Tavern,9002 LAKE CITY WAY NE,98115,Seattle,(206) 367-2828,Seating 51-150,I,restaurant,101.0,34.25, , , , ," 
"
3698,-122.312918,47.6641041,7889,357893,0,350,Sharetea Uw,Sharetea Uw,4730 UNIVERSITY WAY NE STE 109,98105,Seattle,(206) 355-3720,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
3699,-122.2697436,47.52869772,7891,357895,0,350,Sharif Grocery & Halal,Sharif Grocery & Halal,8334 RAINIER AVE S 101,98118,Seattle,(206) 459-7976,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
3700,-122.3421443,47.65480738,7892,357896,0,350,Shark Bite (Kc578) @ 1660 S. Roberto Maestas Festival St,Shark Bite (Kc578),3920 STONE WAY N,98103,Seattle,(206) 250-7693,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
3701,-122.296121,47.43772373,7893,357897,0,350,Sharps Fresh Roasting,Sharps Fresh Roasting,18427 PACIFIC HWY S,98188,Seattle,(206) 241-5744,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
3702,-122.3135894,47.6609274,7894,357898,0,350,Shawarma King,Shawarma King,4337 UNIVERSITY WAY NE,98105,Seattle,(206) 941-1525,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3703,-122.3503134,47.65169661,7898,357902,0,350,Shawn O'Donnell'S Rest.,Shawn O'Donnell'S Rest.,3601 FREMONT AVE N STE 202,98103,Seattle,(206) 420-3656,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3704,-122.3316877,47.60193925,7899,357903,0,350,Shawn O'Donnells American Grill & Irish Pub,Shawn O'Donnells American Grill,508 2ND AVE,98104,Seattle,(206) 602-6380,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3705,-122.3808439,47.56127961,7902,357906,0,350,Shell - Fauntleroy,Shell - Fauntleroy,4580 FAUNTLEROY WAY SW,98126,Seattle,(206) 932-5343,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3706,-122.3098062,47.61550527,7903,357907,0,350,Shell Madison Express Lane,Shell Madison Express Lane,1701 E MADISON ST,98122,Seattle,(206) 679-2403,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3707,-122.2583159,47.4868818,7905,357909,0,350,Shell Mlk,Mlk Shell,12911 M L KING JR WAY S,98178,Seattle,,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3708,-122.326777,47.66166992,7906,357910,0,350,Shell Oil,Shell Oil,210 NE 45TH ST,98105,Seattle,,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3709,-122.2991029,47.71184072,7908,357912,0,350,Shell/Lake City,Shell/Lake City,11346 LAKE CITY WAY NE,98125,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3710,-122.3792233,47.66447135,7910,357914,0,350,Shelter Lounge,Shelter Lounge,4910 Leary AVE NW,98107,Seattle,(206) 790-1236,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3711,-122.325383,47.680258,7911,357915,0,350,Shelter Lounge Greenlake,Shelter Lounge Greenlake,7110 E GRENLAKE DR N,98115,Seattle,(206) 793-0202,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
3712,-122.3203397,47.59950199,7913,357917,0,350,Sheng Yan Restaurant,Sheng Yan Restaurant,900 S JACKSON ST #208,98104,Seattle,(425) 232-8275,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3713,-122.3336732,47.61125877,7914,357918,0,350,Sheraton,Sheraton,629 PIKE ST,98101,Seattle,(206) 621-9000,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
3714,-122.333509,47.610513,7915,357919,0,350,Sheraton Grand Seattle Starbucks,Sheraton Grand Seattle Starbucks,1400 6TH AVE,98101,Seattle,(206) 621-9000,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
3715,-122.3335107,47.6105111,7916,357920,0,350,Sheraton Hotel-Banquet,Sheraton Grand Seattle Banquets,1400 6TH AVE,98101,Seattle,,Caterer,III,others,10.781842783248672,15.0, , , , ," 
"
3716,-122.3085194,47.59906977,7920,357924,0,350,Shewa-Ber Bar & Restaurant Llc,Shewa-Ber Bar & Restaurant Llc,1801 S Jackson ST,98144,Seattle,(425) 223-9000,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3717,-122.3571434,47.62584834,7922,357926,0,350,Shiki Japanese Restaurant,Shiki Japanese Restaurant,4 W ROY ST,98119,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3718,-122.300538,47.61316878,7923,357927,0,350,Shikorina Pastries,Shikorina Pastries,2418 E Union ST unit B,98122,Seattle,(206) 751-3133,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3719,-122.383257,47.66682383,7924,357928,0,350,Shiku,Shiku,5310 BALLARD AVE NW,98107,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3720,-122.4056155,47.68007805,7925,357929,0,350,Shilshole Fuel Dock,Shilshole Fuel Dock,7001 SEAVIEW AVE NW #100,98117,Seattle,,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3721,-122.3828458,47.66888201,7927,357931,0,350,Shingle Town Pub & Eatery,Shingle Town Pub & Eatery,2014 & 2016 NW MARKET ST,98107,Seattle,,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3722,-122.3465046,47.61542886,7928,357932,0,350,Shinya Shokudo,Shinya Shokudo,2401 3RD AVE 1211,98121,Seattle,(425) 208-9769,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3723,-122.33835,47.61116,7930,357934,0,350,Shirley @ Amazon,Amazon,300 PINE ST,98101,Seattle,(206) 549-4615,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3724,-122.3472976,47.6147956,7931,357935,0,350,Shiro'S Sushi,Shiro'S Sushi,2401 2ND AVE AVE,98121,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3725,-122.3345402,47.59086385,7932,357936,0,350,Shiskaberry'S @ Seattle Center,Shishkaberry'S (Kc234),1251 1ST AVE S,98134,Seattle,(425) 816-1686,Mobile Food Unit,I,quick service,15.611973826245231,20.0, , , , ," 
"
3726,-122.2964893,47.61222196,7933,357937,0,350,Shodai Restaurant,Shodai Restaurant,1123 M L KING JR WAY,98122,Seattle,(206) 328-2414,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3727,-122.3125442,47.62187483,7934,357938,0,350,Shop Agora;  The,Shop Agora;  The,346 15TH AVE E,98112,Seattle,(206) 335-1056,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3728,-122.3661107,47.5084456,7949,357953,0,350,Shorewood Grocery,Shorewood Grocery,10455 26TH AVE SW,98146,Seattle,(206) 243-6233,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3729,-122.3458229,47.61463705,7953,357957,0,350,Shorty'S Coney Island,Shorty'S Coney Island,2316 2ND AVE,98121,Seattle,(206) 315-4698,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3731,-122.3394152,47.60850735,7963,357967,0,350,Showbox,Showbox; The,1426 1ST AV AVE,98101,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3732,-122.3336901,47.58795431,7964,357968,0,350,Showbox Sodo,Showbox Sodo,1700 1ST AVE S,98134,Seattle,(206) 355-9590,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3733,-122.3364018,47.53271211,7965,357969,0,350,Shree Truck Stop Seattle,Shree Truck Stop Seattle,7801 DETROIT AVE SW,98106,Seattle,(509) 690-7248,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3734,-122.3408588,47.60945455,7966,357970,0,350,Shug'S; Llc,Shug'S; Llc,1525 1ST AVE #2A,98101,Seattle,(206) 602-6420,Seating 51-150,I,restaurant,101.0,34.25, , , , ," 
"
3735,-122.3129033,47.65735101,7967,357971,0,350,Shultzys,Shultzys,4114 UNIVERSITY WAY NE,98105,Seattle,(206) 548-9461,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3736,-122.3405735,47.60887121,7968,357972,0,350,Shy Giant,Shy Giant,1500 PIKE PL,98101,Seattle,,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
3737,-122.3445617,47.72054537,7971,357975,0,350,Siam Bistro,Siam Bistro,12534 AURORA AVE N,98133,Seattle,(206) 307-8804,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3738,-122.3255148,47.63469252,7974,357978,0,350,Siam Thai Cuisine,Siam Thai Cuisine,1629 EASTLAKE AVE E,98102,Seattle,(206) 322-6174,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3739,-122.3176927,47.59957144,7977,357981,0,350,Sichuanese Cuisine,Sichuanese Cuisine,1048 S JACKSON ST,98104,Seattle,(425) 269-0864,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3740,-122.3171121,47.61065349,7978,357982,0,350,Side Bar Cafe @ Seattle U,Byte/Sidebar @ Seattle U,901 12TH AVE,98122,Seattle,(253) 208-4545,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3741,-122.2990315,47.57819412,7982,357986,0,350,Siembra Seattle,Siembra Seattle,2601 S MCCLELLAN ST,98144,Seattle,(425) 444-9573,Caterer,I,others,10.781842783248672,15.0, , , , ," 
"
3742,-122.3570975,47.62353179,7985,357989,0,350,Siff,Siff,511 QUEEN ANNE AVE N,98109,Seattle,(646) 521-6255,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3743,-122.3546868,47.51023065,7986,357990,0,350,Sifted; Llc,Sifted; Llc,1740 1st AVE S,98134,Seattle,(678) 459-4845,Caterer,III,others,10.781842783248672,15.0, , , , ," 
"
3744,-122.3091916,47.66162641,7989,357993,0,350,Sigma Alpha Epsilon,Sigma Alpha Epsilon,4506 17TH AVE NE,98105,Seattle,(800) 681-1209,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3745,-122.3086973,47.66157142,7990,357994,0,350,Sigma Chi,Sigma Chi,4505 18TH AVE NE,98105,Seattle,(206) 527-1340,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3746,-122.3042137,47.66153196,7991,357995,0,350,Sigma Kappa,Sigma Kappa,4510 22ND AVE NE,98105,Seattle,(206) 527-3125,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3747,-122.3100111,47.66326112,7992,357996,0,350,Sigma Nu,Sigma Nu,1616 NE 47TH ST,98105,Seattle,(206) 517-3115,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3748,-122.3059761,47.6629164,7993,357997,0,350,Sigma Phi Epsilon,Sigma Phi Epsilon,4637 21ST AVE NE,98105,Seattle,(804) 213-6771,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3749,-122.329059,47.62969085,7994,357998,0,350,Silver Cloud Inn - Grocery,Silver Cloud Inn - Lake Union,1150 FAIRVIEW AVE N,98109,Seattle,,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3750,-122.329059,47.62969085,7995,357999,0,350,Silver Cloud Inn - Lake Union,Silver Cloud Inn - Lake Union,1150 FAIRVIEW AVE N,98109,Seattle,,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3751,-122.2951378,47.43048507,7997,358001,0,350,Silver Dollar Casino Seatac,Silver Dollar Casino Seatac,19222 PACIFIC HWY S,98188,Seattle,(206) 824-2340,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
3752,-122.3335335,47.661187,8002,358006,0,350,Silver Tray,Silver Tray,2101 N 45TH ST,98103,Seattle,(206) 632-2300,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3753,-122.3500097,47.64976484,8007,358011,0,350,Simply Desserts,Simply Desserts,3421 FREMONT AVE N,98103,Seattle,(206) 633-2671,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
3754,-122.2948822,47.62407016,8008,358012,0,350,Simply Soulful Cafe & Espresso,Simply Soulful Cafe & Espresso,2909-B E MADISON ST,98112,Seattle,(206) 766-0603,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3755,-122.3507828,47.65129571,8011,358015,0,350,Sinbad Express,Sinbad Express,3526 FREMONT PL N,98103,Seattle,,Seating 13-50,III,restaurant,27.0,34.25,PR0040797,SINBAD EXPRESS,SINBAD EXPRESS,Y,"3526 FREMONT PL N
"
3756,-122.3256086,47.62458568,8013,358017,0,350,Single Shot Llc,Single Shot Llc,611 SUMMIT AVE E,98102,Seattle,(206) 245-8775,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3757,-122.3144986,47.6650772,8014,358018,0,350,Sip House Llc,Sip House Llc,5001 BROOKLYN AVE NE,98105,Seattle,(206) 676-2566,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3758,-122.3385477,47.66161251,8017,358021,0,350,Sisi Kay Thai Eatery And Bar,Sisi Kay Thai Eatery And Bar,1612 N 45TH ST,98103,Seattle,(808) 721-0126,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3759,-122.3650373,47.62442234,8019,358023,0,350,Sisters & Brothers,Sisters & Brothers,544 ELLIOTT AVE W,98119,Seattle,(615) 474-7382,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3760,-122.3408048,47.60914619,8020,358024,0,350,Sisters (Space #2),Sisters (Space #2),1530 POST ALY,98101,Seattle,(206) 623-6723,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3761,-122.349474,47.6141716,8024,358028,0,350,Site 17 Deli & Grocery,Site 17 Deli & Grocery,2500 WESTERN AVE STE 17,98121,Seattle,(206) 935-4312,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3762,-122.3585547,47.62590812,8025,358029,0,350,Sitting Room; The,Sitting Room; The,108 W ROY ST,98119,Seattle,(206) 285-2830,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3763,-122.31277,47.66507,8026,358030,0,350,Six Pack Foods Co,Six Pack Foods Co,5000 UNIVERSITY WAY NE STE A,98105,Seattle,(206) 695-2883,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3764,-122.351406,47.61236409,8027,358031,0,350,Six Seven - Restaurant,Edgewater Hotel,2411 ALASKAN WAY,98121,Seattle,(206) 728-7000,Seating > 250,III,restaurant,250.0,34.25, , , , ," 
"
3765,-122.37908,47.66932,8028,358032,0,350,Six; The,Six; The,5599 17TH AVE NW,98107,Seattle,(206) 466-5186,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
